
Time,z-accel,Flight Stage,max drag,x-accel,y-accel
313, 285.00, 2, 285.00, -142.00, 1301.00
390, 286.00, 2, 286.00, -116.00, 1321.00
467, 234.00, 2, 286.00, -132.00, 1320.00
544, 246.00, 2, 286.00, -132.00, 1319.00
621, 256.00, 2, 286.00, -138.00, 1317.00
696, 247.00, 2, 286.00, -147.00, 1308.00
773, 244.00, 2, 286.00, -132.00, 1325.00
850, 13.00, 3, 286.00, -125.00, 1320.00
927, 270.00, 2, 286.00, -131.00, 1320.00
1004, 273.00, 2, 286.00, -128.00, 1308.00
1080, 270.00, 2, 286.00, -134.00, 1326.00
1164, 240.00, 2, 286.00, -119.00, 1319.00
1242, 269.00, 2, 286.00, -149.00, 1319.00
1319, 265.00, 2, 286.00, -124.00, 1320.00
1396, 261.00, 2, 286.00, -146.00, 1315.00
1474, 276.00, 2, 286.00, -142.00, 1331.00
1550, 261.00, 2, 286.00, -154.00, 1314.00
1627, 253.00, 2, 286.00, -143.00, 1326.00
1704, 273.00, 2, 286.00, -146.00, 1308.00
1781, 254.00, 2, 286.00, -109.00, 1329.00
1858, 274.00, 2, 286.00, -129.00, 1326.00
1934, 241.00, 2, 286.00, -124.00, 1327.00
2011, 268.00, 2, 286.00, -137.00, 1316.00
2091, 251.00, 2, 286.00, -128.00, 1315.00
2168, 254.00, 2, 286.00, -128.00, 1321.00
2245, 275.00, 2, 286.00, -137.00, 1308.00
2321, 272.00, 2, 286.00, -137.00, 1318.00
2398, 274.00, 2, 286.00, -133.00, 1314.00
2475, 258.00, 2, 286.00, -135.00, 1327.00
2552, 248.00, 2, 286.00, -133.00, 1328.00
2629, 273.00, 2, 286.00, -145.00, 1316.00
2705, 227.00, 2, 286.00, -154.00, 1313.00
2782, 262.00, 2, 286.00, -141.00, 1322.00
2859, 263.00, 2, 286.00, -138.00, 1309.00
2936, 282.00, 2, 286.00, -123.00, 1322.00
3016, 278.00, 2, 286.00, -139.00, 1320.00
3093, 275.00, 2, 286.00, -121.00, 1323.00
3169, 285.00, 2, 286.00, -139.00, 1327.00
3246, 252.00, 2, 286.00, -125.00, 1325.00
3323, 267.00, 2, 286.00, -136.00, 1316.00
3400, 258.00, 2, 286.00, -118.00, 1324.00
3482, 271.00, 2, 286.00, -122.00, 1317.00
3560, 280.00, 2, 286.00, -130.00, 1316.00
3636, 275.00, 2, 286.00, -123.00, 1316.00
3714, 250.00, 2, 286.00, -144.00, 1321.00
3791, 274.00, 2, 286.00, -140.00, 1327.00
3868, 280.00, 2, 286.00, -142.00, 1314.00
3947, 281.00, 2, 286.00, -138.00, 1321.00
4023, 264.00, 2, 286.00, -139.00, 1314.00
4100, 248.00, 2, 286.00, -141.00, 1324.00
4177, 290.00, 2, 290.00, -128.00, 1329.00
4254, 253.00, 2, 290.00, -132.00, 1321.00
4331, 269.00, 2, 290.00, -133.00, 1319.00
4408, 282.00, 2, 290.00, -123.00, 1332.00
4485, 250.00, 2, 290.00, -123.00, 1320.00
4562, 292.00, 2, 292.00, -132.00, 1327.00
4639, 272.00, 2, 292.00, -138.00, 1326.00
4716, 266.00, 2, 292.00, -134.00, 1314.00
4792, 286.00, 2, 292.00, -155.00, 1308.00
4871, 270.00, 2, 292.00, -122.00, 1328.00
4949, 263.00, 2, 292.00, -132.00, 1311.00
5026, 251.00, 2, 292.00, -137.00, 1307.00
5103, 264.00, 2, 292.00, -129.00, 1292.00
5179, 262.00, 2, 292.00, -143.00, 1331.00
5256, 272.00, 2, 292.00, -158.00, 1319.00
5333, 260.00, 2, 292.00, -132.00, 1308.00
5410, 297.00, 2, 297.00, -144.00, 1315.00
5487, 243.00, 2, 297.00, -134.00, 1319.00
5563, 263.00, 2, 297.00, -132.00, 1338.00
5640, 266.00, 2, 297.00, -123.00, 1326.00
5717, 238.00, 2, 297.00, -142.00, 1310.00
5803, 263.00, 2, 297.00, -150.00, 1323.00
5880, 239.00, 2, 297.00, -142.00, 1318.00
5957, 251.00, 2, 297.00, -134.00, 1332.00
6033, 241.00, 2, 297.00, -127.00, 1323.00
6110, 255.00, 2, 297.00, -144.00, 1319.00
6187, 260.00, 2, 297.00, -155.00, 1322.00
6264, 268.00, 2, 297.00, -139.00, 1319.00
6341, 271.00, 2, 297.00, -121.00, 1313.00
6417, 262.00, 2, 297.00, -129.00, 1320.00
6494, 293.00, 2, 297.00, -128.00, 1311.00
6571, 257.00, 2, 297.00, -133.00, 1316.00
6648, 269.00, 2, 297.00, -133.00, 1319.00
6728, 262.00, 2, 297.00, -130.00, 1307.00
6805, 268.00, 2, 297.00, -136.00, 1325.00
6881, 264.00, 2, 297.00, -127.00, 1321.00
6958, 266.00, 2, 297.00, -133.00, 1325.00
7035, 229.00, 2, 297.00, -124.00, 1330.00
7112, 352.00, 2, 352.00, -136.00, 1402.00
7189, 688.00, 2, 688.00, -77.00, 1009.00
7264, 937.00, 2, 937.00, -4.00, 996.00
7341, 938.00, 2, 938.00, 10.00, 956.00
7418, 934.00, 2, 938.00, -12.00, 916.00
7495, 952.00, 2, 952.00, -4.00, 936.00
7571, 964.00, 2, 964.00, 28.00, 958.00
7650, 952.00, 2, 964.00, 2.00, 963.00
7726, 827.00, 2, 964.00, 14.00, 1059.00
7803, 832.00, 2, 964.00, -11.00, 1057.00
7880, 610.00, 2, 964.00, -71.00, 1316.00
7957, 1288.00, 2, 1288.00, 222.00, 918.00

Time,z-accel,Flight Stage,max drag,x-accel,y-accel

Time,z-accel,Flight Stage,max drag,x-accel,y-accel

Time,z-accel,Flight Stage,max drag,x-accel,y-accel
312, -1398.00, 1, 0.00, -67.00, 6.00
389, -1417.00, 1, 0.00, -68.00, 11.00
465, -1412.00, 1, 0.00, -64.00, 6.00
541, -1406.00, 1, 0.00, -46.00, 9.00
620, -1414.00, 1, 0.00, -49.00, 17.00
697, -1403.00, 1, 0.00, -51.00, 13.00
774, -1408.00, 1, 0.00, -64.00, 18.00
850, -1431.00, 1, 0.00, -67.00, 10.00
926, -1376.00, 1, 0.00, -62.00, -4.00
1003, -1402.00, 1, 0.00, -39.00, 5.00
1080, -1399.00, 1, 0.00, -66.00, 10.00
1156, -1381.00, 1, 0.00, -72.00, 5.00
1233, -1375.00, 1, 0.00, -86.00, -3.00
1309, -1411.00, 1, 0.00, -67.00, 16.00
1386, -1387.00, 1, 0.00, -48.00, 19.00
1463, -1402.00, 1, 0.00, -65.00, 10.00
1539, -1416.00, 1, 0.00, -68.00, 14.00
1619, -1373.00, 1, 0.00, -56.00, 19.00
1695, -1367.00, 1, 0.00, -82.00, 0.00
1771, -1439.00, 1, 0.00, -69.00, 2.00
1848, -1389.00, 1, 0.00, -67.00, -12.00
1925, -1366.00, 1, 0.00, -70.00, 15.00

Time,z-accel,Flight Stage,max drag,x-accel,y-accel

Time,z-accel,Flight Stage,max drag,x-accel,y-accel
312, 1358.00, 2, 1358.00, 179.00, 127.00
389, 1358.00, 2, 1358.00, 191.00, 177.00
466, 1351.00, 2, 1358.00, 204.00, 149.00
543, 1351.00, 2, 1358.00, 189.00, 185.00
626, 1334.00, 2, 1358.00, 186.00, 156.00
705, 1223.00, 2, 1358.00, 202.00, 140.00
782, 1010.00, 2, 1358.00, 311.00, 109.00
859, 1071.00, 2, 1358.00, 308.00, 73.00
936, 1180.00, 2, 1358.00, 215.00, 172.00
1012, 1320.00, 2, 1358.00, 159.00, 261.00
1089, 1211.00, 2, 1358.00, 97.00, 145.00
1165, 1028.00, 2, 1358.00, 137.00, 167.00
1242, 925.00, 2, 1358.00, 193.00, 265.00
1319, 1096.00, 2, 1358.00, -12.00, 251.00
1396, 1139.00, 2, 1358.00, -48.00, 252.00
1472, 1236.00, 2, 1358.00, 99.00, 214.00
1549, 1354.00, 2, 1358.00, 94.00, 203.00
1629, 1448.00, 2, 1448.00, 49.00, 175.00
1706, 1587.00, 2, 1587.00, 85.00, 150.00
1783, 1473.00, 2, 1587.00, 55.00, 221.00
1859, 1484.00, 2, 1587.00, 52.00, 150.00
1936, 1482.00, 2, 1587.00, 137.00, 219.00
2013, 1673.00, 2, 1673.00, 49.00, 250.00
2090, 1666.00, 2, 1673.00, -38.00, 309.00
2167, 1500.00, 2, 1673.00, -108.00, 296.00
2243, 1590.00, 2, 1673.00, -215.00, 76.00
2320, 1565.00, 2, 1673.00, -134.00, 88.00
2397, 1643.00, 2, 1673.00, -257.00, 250.00
2474, 1544.00, 2, 1673.00, -3.00, 219.00
2554, 1252.00, 2, 1673.00, 31.00, 154.00
2629, 1565.00, 2, 1673.00, -98.00, 192.00
2706, 1372.00, 2, 1673.00, -93.00, 165.00
2783, 1365.00, 2, 1673.00, -137.00, 189.00
2865, 1348.00, 2, 1673.00, -212.00, 214.00
2944, 1369.00, 2, 1673.00, -211.00, 221.00
3021, 1381.00, 2, 1673.00, -181.00, 216.00
3097, 1405.00, 2, 1673.00, -173.00, 224.00
3174, 1365.00, 2, 1673.00, -209.00, 215.00
3251, 1365.00, 2, 1673.00, -199.00, 218.00
3328, 1392.00, 2, 1673.00, -169.00, 209.00
3405, 1378.00, 2, 1673.00, -197.00, 224.00
3485, 1366.00, 2, 1673.00, -179.00, 209.00
3561, 1383.00, 2, 1673.00, -190.00, 220.00
3638, 1355.00, 2, 1673.00, -197.00, 203.00
3715, 1389.00, 2, 1673.00, -170.00, 220.00
3792, 1379.00, 2, 1673.00, -201.00, 208.00
3869, 1383.00, 2, 1673.00, -198.00, 216.00
3946, 1384.00, 2, 1673.00, -196.00, 220.00
4023, 1354.00, 2, 1673.00, -185.00, 223.00
4100, 1372.00, 2, 1673.00, -181.00, 213.00
4177, 1359.00, 2, 1673.00, -196.00, 209.00
4254, 1357.00, 2, 1673.00, -205.00, 215.00
4333, 1394.00, 2, 1673.00, -181.00, 222.00
4410, 1359.00, 2, 1673.00, -198.00, 215.00
4486, 1356.00, 2, 1673.00, -204.00, 207.00
4563, 1375.00, 2, 1673.00, -191.00, 218.00
4640, 1387.00, 2, 1673.00, -195.00, 208.00
4716, 1371.00, 2, 1673.00, -192.00, 219.00
4793, 1402.00, 2, 1673.00, -184.00, 228.00
4870, 1391.00, 2, 1673.00, -195.00, 220.00
4947, 1374.00, 2, 1673.00, -198.00, 224.00
5024, 1383.00, 2, 1673.00, -186.00, 217.00
5100, 1352.00, 2, 1673.00, -181.00, 227.00
5182, 1375.00, 2, 1673.00, -188.00, 225.00
5263, 1371.00, 2, 1673.00, -202.00, 217.00
5340, 1398.00, 2, 1673.00, -193.00, 222.00
5417, 1389.00, 2, 1673.00, -189.00, 217.00
5494, 1394.00, 2, 1673.00, -166.00, 219.00
5570, 1374.00, 2, 1673.00, -188.00, 225.00
5647, 1386.00, 2, 1673.00, -186.00, 216.00
5724, 1404.00, 2, 1673.00, -188.00, 220.00
5801, 1396.00, 2, 1673.00, -195.00, 231.00
5877, 1360.00, 2, 1673.00, -190.00, 215.00
5953, 1367.00, 2, 1673.00, -196.00, 224.00
6030, 1383.00, 2, 1673.00, -176.00, 220.00
6110, 1407.00, 2, 1673.00, -184.00, 206.00
6187, 1369.00, 2, 1673.00, -189.00, 202.00
6264, 1350.00, 2, 1673.00, -237.00, 208.00
6340, 1334.00, 2, 1673.00, -255.00, 230.00
6417, 1365.00, 2, 1673.00, -220.00, 197.00
6495, 1471.00, 2, 1673.00, -194.00, 216.00
6572, 1397.00, 2, 1673.00, -222.00, 219.00
6649, 1299.00, 2, 1673.00, -209.00, 219.00
6725, 1366.00, 2, 1673.00, -232.00, 232.00
6802, 1384.00, 2, 1673.00, -230.00, 228.00
6879, 1395.00, 2, 1673.00, -215.00, 238.00
6956, 1364.00, 2, 1673.00, -240.00, 258.00
7036, 1391.00, 2, 1673.00, -167.00, 229.00
7113, 1370.00, 2, 1673.00, -160.00, 220.00
7189, 1377.00, 2, 1673.00, -168.00, 196.00
7266, 1412.00, 2, 1673.00, -167.00, 225.00
7343, 1418.00, 2, 1673.00, -144.00, 228.00
7420, 1415.00, 2, 1673.00, -120.00, 212.00
7502, 1331.00, 2, 1673.00, -126.00, 203.00
7581, 1396.00, 2, 1673.00, -179.00, 215.00
7657, 1383.00, 2, 1673.00, -119.00, 214.00
7734, 1368.00, 2, 1673.00, -170.00, 198.00
7811, 1394.00, 2, 1673.00, -133.00, 205.00
7888, 1383.00, 2, 1673.00, -127.00, 210.00
7968, 1386.00, 2, 1673.00, -116.00, 202.00
8044, 1396.00, 2, 1673.00, -139.00, 213.00
8121, 1401.00, 2, 1673.00, -121.00, 214.00
8198, 1384.00, 2, 1673.00, -103.00, 213.00
8275, 1374.00, 2, 1673.00, -81.00, 201.00
8352, 1444.00, 2, 1673.00, -117.00, 284.00
8428, 1379.00, 2, 1673.00, -49.00, 223.00
8505, 1536.00, 2, 1673.00, 36.00, 358.00
8582, 1498.00, 2, 1673.00, 38.00, 282.00
8659, 1552.00, 2, 1673.00, 239.00, 159.00
8736, 1681.00, 2, 1681.00, 79.00, 341.00
8812, 1466.00, 2, 1681.00, 181.00, 196.00
8892, 1591.00, 2, 1681.00, 142.00, 239.00
8969, 1482.00, 2, 1681.00, 100.00, 145.00
9046, 1509.00, 2, 1681.00, 153.00, 264.00
9123, 1429.00, 2, 1681.00, 171.00, 231.00
9199, 1462.00, 2, 1681.00, 225.00, 300.00
9276, 1435.00, 2, 1681.00, 238.00, 288.00
9353, 1227.00, 2, 1681.00, 184.00, 125.00
9430, 1262.00, 2, 1681.00, 91.00, 434.00
9507, 1205.00, 2, 1681.00, 75.00, 374.00
9583, 1116.00, 2, 1681.00, 228.00, 178.00
9660, 1139.00, 2, 1681.00, 179.00, 294.00
9737, 1105.00, 2, 1681.00, 185.00, 52.00
9822, 1295.00, 2, 1681.00, 184.00, 138.00
9900, 1756.00, 2, 1756.00, 218.00, 325.00
9977, 1699.00, 2, 1756.00, 318.00, 280.00
10053, 1529.00, 2, 1756.00, 129.00, 251.00
10130, 1228.00, 2, 1756.00, 156.00, 175.00
10207, 985.00, 2, 1756.00, 200.00, -36.00
10284, 1106.00, 2, 1756.00, 187.00, 197.00
10361, 1310.00, 2, 1756.00, 145.00, 287.00
10437, 1148.00, 2, 1756.00, 257.00, -36.00
10514, 1214.00, 2, 1756.00, 108.00, 49.00
10591, 1359.00, 2, 1756.00, 212.00, 314.00
10671, 981.00, 2, 1756.00, 348.00, -80.00
10748, 1136.00, 2, 1756.00, 346.00, 85.00
10825, 1563.00, 2, 1756.00, 153.00, 449.00
10901, 1280.00, 2, 1756.00, 499.00, 3.00
10978, 1263.00, 2, 1756.00, 242.00, 305.00
11055, 1394.00, 2, 1756.00, 151.00, 420.00
11132, 1292.00, 2, 1756.00, 180.00, 160.00
11209, 1405.00, 2, 1756.00, 239.00, 32.00
11285, 1368.00, 2, 1756.00, 139.00, 175.00
11362, 1391.00, 2, 1756.00, 101.00, 307.00
11439, 1384.00, 2, 1756.00, 243.00, 141.00
11516, 1317.00, 2, 1756.00, 167.00, 239.00
11596, 1467.00, 2, 1756.00, 196.00, 145.00
11672, 1375.00, 2, 1756.00, 161.00, 188.00
11749, 1357.00, 2, 1756.00, 180.00, 85.00
11826, 1397.00, 2, 1756.00, 179.00, 221.00
11903, 1450.00, 2, 1756.00, 285.00, 211.00
11980, 1570.00, 2, 1756.00, 242.00, 183.00
12056, 1568.00, 2, 1756.00, 196.00, 68.00
12138, 1425.00, 2, 1756.00, 251.00, 157.00
12215, 1608.00, 2, 1756.00, 229.00, 178.00
12292, 1385.00, 2, 1756.00, 167.00, 184.00
12369, 1108.00, 2, 1756.00, 155.00, 294.00
12446, 1000.00, 2, 1756.00, 171.00, 132.00
12525, 1057.00, 2, 1756.00, 213.00, 118.00
12602, 1340.00, 2, 1756.00, 215.00, 92.00
12679, 1369.00, 2, 1756.00, 161.00, 109.00
12756, 1305.00, 2, 1756.00, 188.00, 272.00
12833, 1392.00, 2, 1756.00, 86.00, 327.00
12909, 1295.00, 2, 1756.00, 139.00, 210.00
12986, 1321.00, 2, 1756.00, 185.00, 256.00
13063, 1306.00, 2, 1756.00, 210.00, 41.00
13139, 1296.00, 2, 1756.00, 206.00, 85.00
13216, 1392.00, 2, 1756.00, 204.00, 245.00
13292, 1575.00, 2, 1756.00, 120.00, 354.00
13369, 1343.00, 2, 1756.00, 125.00, 350.00
13444, 1364.00, 2, 1756.00, 274.00, 84.00
13521, 1317.00, 2, 1756.00, 259.00, -4.00
13598, 1480.00, 2, 1756.00, 230.00, 65.00
13674, 1424.00, 2, 1756.00, 195.00, 130.00
